state_code,state_name,district_code,district_name,mukim_code,mukim_name,mukim_id
08,PERAK,10,PERAK TENGAH,08,LAMBOR KIRI,1030000555
08,PERAK,10,PERAK TENGAH,09,LAYANG LAYANG,1030000556
08,PERAK,10,PERAK TENGAH,40,BANDAR SERI ISKANDAR,1030000559
08,PERAK,10,PERAK TENGAH,70,PEKAN BOTA KANAN,1030000560
08,PERAK,10,PERAK TENGAH,71,PEKAN KAMPONG BULOH AKAR,1030000561
08,PERAK,10,PERAK TENGAH,72,PEKAN KOTA SETIA,1030000562
08,PERAK,10,PERAK TENGAH,74,PEKAN TANJONG BELANJA,1030000563
08,PERAK,01,BATANG PADANG,40,BANDAR BIDOR,1030000564
08,PERAK,01,BATANG PADANG,41,BANDAR CHENDERIANG,1030000565
08,PERAK,01,BATANG PADANG,42,BANDAR SUNGKAI,1030000566
08,PERAK,12,MUALLIM,40,BANDAR TANJONG MALIM,1030000636
08,PERAK,01,BATANG PADANG,44,BANDAR TAPAH,1030000567
08,PERAK,12,MUALLIM,71,PEKAN SLIM,1030000571
08,PERAK,01,BATANG PADANG,75,PEKAN SUNGAI LESONG,1030000572
08,PERAK,01,BATANG PADANG,76,PEKAN TAPAH ROAD,1030000573
08,PERAK,01,BATANG PADANG,77,PEKAN TEMOH STATION,1030000574
08,PERAK,12,MUALLIM,72,PEKAN TEROLAK,1030000575
08,PERAK,02,MANJUNG,01,BERUAS,1030000576
08,PERAK,01,BATANG PADANG,45,BANDAR TEMOH,1030000568
08,PERAK,02,MANJUNG,40,BANDAR LUMUT,1030000577
08,PERAK,02,MANJUNG,70,PEKAN AYER TAWAR,1030000578
08,PERAK,02,MANJUNG,71,PEKAN BERUAS,1030000579
08,PERAK,02,MANJUNG,72,PEKAN CHANGKAT KERUING,1030000580
08,PERAK,02,MANJUNG,74,PEKAN KAMPONG BAHARU,1030000581
08,PERAK,02,MANJUNG,75,PEKAN KAMPONG KOH,1030000582
08,PERAK,02,MANJUNG,77,PEKAN PANGKOR,1030001461
08,PERAK,02,MANJUNG,78,PEKAN PANTAI REMIS,1030000584
08,PERAK,02,MANJUNG,79,PEKAN PASIR BOGAK,1030001462
08,PERAK,02,MANJUNG,80,PEKAN PEKAN GURNEY,1030000585
08,PERAK,02,MANJUNG,82,PEKAN SEGARI,1030000586
08,PERAK,02,MANJUNG,83,PEKAN SITIAWAN,1030000587
08,PERAK,02,MANJUNG,84,PEKAN SUNGAI PINANG KECHIL,1030001463
08,PERAK,03,KINTA,40,BANDAR BATU GAJAH,1030000589
08,PERAK,03,KINTA,41,BANDAR CHEMOR,1030000590
08,PERAK,11,KAMPAR,40,BANDAR GOPENG,1030000591
08,PERAK,03,KINTA,43,BANDAR IPOH (N),1030001840
08,PERAK,03,KINTA,44,BANDAR IPOH (S),1030000593
08,PERAK,03,KINTA,45,BANDAR JELAPANG,1030000594
08,PERAK,03,KINTA,48,BANDAR MENGLEMBU,1030000596
08,PERAK,03,KINTA,49,BANDAR PAPAN,1030000597
08,PERAK,03,KINTA,51,BANDAR PUSING,1030000598
08,PERAK,03,KINTA,52,BANDAR SEPUTEH,1030000599
08,PERAK,03,KINTA,53,BANDAR SUNGAI RAYA,1030000600
08,PERAK,03,KINTA,54,BANDAR TAMBUN,1030000601
08,PERAK,03,KINTA,55,BANDAR TANJONG RAMBUTAN,1030000602
08,PERAK,03,KINTA,56,BANDAR TRONOH,1030000603
08,PERAK,03,KINTA,70,PEKAN KANTHAN,1030000604
08,PERAK,11,KAMPAR,70,PEKAN KOTA BAHARU,1030000605
08,PERAK,03,KINTA,74,PEKAN TANJONG TUALANG,1030000607
08,PERAK,04,KERIAN,40,BANDAR BAGAN SERAI,1030000609
08,PERAK,04,KERIAN,41,BANDAR KUALA KURAU,1030000610
08,PERAK,04,KERIAN,70,PEKAN BUKIT MERAH,1030000611
08,PERAK,04,KERIAN,71,PEKAN JALAN BARU,1030000612
08,PERAK,04,KERIAN,73,PEKAN SIMPANG LIMA,1030001918
08,PERAK,04,KERIAN,74,PEKAN SUNGAI GEDONG,1030000614
08,PERAK,04,KERIAN,75,PEKAN TANJONG PIANDANG,1030000615
08,PERAK,05,KUALA KANGSAR,03,KOTA LAMA KANAN,1030000617
08,PERAK,05,KUALA KANGSAR,05,LUBOK MERBAU,1030000618
08,PERAK,05,KUALA KANGSAR,40,BANDAR KUALA KANGSAR,1030000621
08,PERAK,05,KUALA KANGSAR,41,BANDAR SUNGAI SIPUT,1030000622
08,PERAK,05,KUALA KANGSAR,70,PEKAN GUNONG PONDOK,1030000623
08,PERAK,05,KUALA KANGSAR,71,PEKAN JERLUN,1030000624
08,PERAK,05,KUALA KANGSAR,72,PEKAN KARAI,1030000625
08,PERAK,05,KUALA KANGSAR,73,PEKAN KATI,1030000626
08,PERAK,05,KUALA KANGSAR,74,PEKAN LUBOK MERBAU,1030000950
08,PERAK,05,KUALA KANGSAR,75,PEKAN MANONG,1030000628
08,PERAK,05,KUALA KANGSAR,76,PEKAN PADANG RENGAS,1030000629
08,PERAK,05,KUALA KANGSAR,77,PEKAN SALAK,1030001919
08,PERAK,02,MANJUNG,81,PEKAN PENGKALAN BAHARU,1030000631
08,PERAK,10,PERAK TENGAH,73,PEKAN PARIT,1030000633
08,PERAK,01,BATANG PADANG,73,PEKAN BIKAM,1030000634
08,PERAK,02,MANJUNG,73,PEKAN DAMAR LAUT,1030000635
08,PERAK,05,KUALA KANGSAR,02,KAMPONG BUAYA,1030000616
09,PERLIS,01,PERLIS,03,BESERI,1030000810
09,PERLIS,01,PERLIS,08,KECHOR,1030000813
09,PERLIS,01,PERLIS,14,PADANG PAUH,1030000817
09,PERLIS,01,PERLIS,18,SENA,1030000819
09,PERLIS,01,PERLIS,01,ABI,1030000822
09,PERLIS,01,PERLIS,40,BANDAR ARAU,1030000826
09,PERLIS,01,PERLIS,70,PEKAN KUALA PERLIS,1030000827
09,PERLIS,01,PERLIS,72,PEKAN KAKI BUKIT,1030000828
09,PERLIS,01,PERLIS,41,BANDAR KANGAR,1030000829
09,PERLIS,01,PERLIS,16,PAYA,1030001256
10,SELANGOR,04,KUALA SELANGOR,76,PEKAN PASIR PENAMBANG,1030000436
10,SELANGOR,04,KUALA SELANGOR,81,PEKAN KAMPONG BARU HULU TIRAM BURUK,1030001558
10,SELANGOR,04,KUALA SELANGOR,91,PEKAN BESTARI JAYA,1030001666
10,SELANGOR,10,SEPANG,77,PEKAN DATO' BAKAR BAGINDA,1030000418
10,SELANGOR,10,SEPANG,78,PEKAN BARU SALAK TINGGI,1030000486
10,SELANGOR,10,SEPANG,79,PEKAN SUNGAI MERAB,1030001642
10,SELANGOR,08,PETALING,84,PEKAN BARU HICOM,1030001631
10,SELANGOR,06,ULU LANGAT,76,PEKAN BANGI LAMA,1030000489
10,SELANGOR,10,SEPANG,72,PEKAN SUNGAI PELEK,1030000484
10,SELANGOR,07,ULU SELANGOR,11,SERENDAH,1030001721
10,SELANGOR,09,GOMBAK,40,BANDAR BATU ARANG,1030000476
10,SELANGOR,09,GOMBAK,41,BANDAR KUANG,1030001708
10,SELANGOR,09,GOMBAK,42,BANDAR RAWANG,1030001719
10,SELANGOR,08,PETALING,41,BANDAR SHAH ALAM,1030001632
10,SELANGOR,08,PETALING,70,PEKAN BATU TIGA,1030000472
10,SELANGOR,08,PETALING,71,PEKAN MERBAU SEMPAK,1030001725
10,SELANGOR,08,PETALING,72,PEKAN PUCHONG,1030001639
10,SELANGOR,07,ULU SELANGOR,45,BANDAR SERENDAH,1030000415
10,SELANGOR,07,ULU SELANGOR,47,BANDAR ULU BERNAM I,1030001724
10,SELANGOR,07,ULU SELANGOR,70,PEKAN KERLING,1030000416
10,SELANGOR,07,ULU SELANGOR,72,PEKAN SIMPANG SUNGAI CHOH,1030000417
10,SELANGOR,07,ULU SELANGOR,40,BANDAR ULU YAM,1030001702
10,SELANGOR,07,ULU SELANGOR,41,BANDAR ULU YAM BAHARU,1030001700
10,SELANGOR,07,ULU SELANGOR,42,BANDAR KALUMPANG,1030001717
10,SELANGOR,06,ULU LANGAT,73,PEKAN KACHAU,1030001653
10,SELANGOR,07,ULU SELANGOR,44,BANDAR RASA,1030000468
10,SELANGOR,06,ULU LANGAT,42,BANDAR KAJANG,1030000413
10,SELANGOR,06,ULU LANGAT,43,BANDAR SEMENYIH,1030001652
10,SELANGOR,06,ULU LANGAT,48,BANDAR BATU 9 CHERAS,1030000456
10,SELANGOR,06,ULU LANGAT,71,PEKAN BERANANG,1030001645
10,SELANGOR,06,ULU LANGAT,40,BANDAR CHERAS,1030001689
10,SELANGOR,06,ULU LANGAT,41,BANDAR ULU LANGAT,1030001692
10,SELANGOR,05,SABAK BERNAM,75,PEKAN SABAK,1030000444
10,SELANGOR,05,SABAK BERNAM,76,PEKAN SUNGAI AIR TAWAR,1030000445
10,SELANGOR,05,SABAK BERNAM,84,PEKAN SUNGAI NIBONG,1030000452
10,SELANGOR,04,KUALA SELANGOR,70,PEKAN ASAM JAWA,1030001661
10,SELANGOR,04,KUALA SELANGOR,72,PEKAN BUKIT ROTAN,1030001662
10,SELANGOR,04,KUALA SELANGOR,74,PEKAN KAMPONG KUANTAN,1030000488
10,SELANGOR,04,KUALA SELANGOR,75,PEKAN KUALA SUNGAI BULOH,1030001660
10,SELANGOR,02,KUALA LANGAT,85,PEKAN TELOK,1030000433
10,SELANGOR,02,KUALA LANGAT,86,PEKAN TONGKAH,1030000432
10,SELANGOR,04,KUALA SELANGOR,40,BANDAR KUALA SELANGOR,1030001664
10,SELANGOR,04,KUALA SELANGOR,41,BANDAR TANJONG KARANG,1030000435
10,SELANGOR,02,KUALA LANGAT,78,PEKAN PERMATANG PASIR,1030001615
10,SELANGOR,02,KUALA LANGAT,80,PEKAN SIMPANG MORIB,1030001622
10,SELANGOR,02,KUALA LANGAT,81,PEKAN SUNGAI MANGGIS,1030001626
10,SELANGOR,02,KUALA LANGAT,82,PEKAN SUNGAI RABA,1030000431
10,SELANGOR,02,KUALA LANGAT,83,PEKAN TANJONG DUABELAS,1030000487
10,SELANGOR,02,KUALA LANGAT,84,PEKAN TELOK DATOK,1030001624
10,SELANGOR,02,KUALA LANGAT,70,PEKAN BATU,1030001921
10,SELANGOR,02,KUALA LANGAT,71,PEKAN BUKIT CHANGGANG,1030000427
10,SELANGOR,02,KUALA LANGAT,72,PEKAN CHODOI,1030000428
10,SELANGOR,02,KUALA LANGAT,73,PEKAN JENJAROM,1030000429
10,SELANGOR,02,KUALA LANGAT,74,PEKAN KANCHONG,1030001616
10,SELANGOR,02,KUALA LANGAT,75,PEKAN KANCHONG DARAT,1030000430
10,SELANGOR,02,KUALA LANGAT,76,PEKAN KELANANG BATU ENAM,1030001623
10,SELANGOR,01,KLANG,71,PEKAN KAPAR,1030001655
10,SELANGOR,01,KLANG,73,PEKAN TELOK MENEGUN,1030001610
10,SELANGOR,01,KLANG,41,BANDAR PORT SWETTENHAM,1030000420
10,SELANGOR,02,KUALA LANGAT,40,BANDAR BANTING,1030001625
10,SELANGOR,02,KUALA LANGAT,41,BANDAR JENJAROM,1030000424
10,SELANGOR,02,KUALA LANGAT,44,BANDAR TELOK PANGLIMA GARANG,1030000426
10,SELANGOR,08,PETALING,43,BANDAR GLENMARIE,1030001633
10,SELANGOR,08,PETALING,02,DAMANSARA,1030001638
10,SELANGOR,01,KLANG,43,BANDAR SHAH ALAM,1030001613
10,SELANGOR,02,KUALA LANGAT,07,TELOK PANGLIMA GARANG,1030001628
10,SELANGOR,07,ULU SELANGOR,48,BANDAR ULU BERNAM II,1030001723
10,SELANGOR,01,KLANG,40,BANDAR KLANG,1030001629
10,SELANGOR,08,PETALING,91,PEKAN SUBANG,1030001726
10,SELANGOR,08,PETALING,87,PEKAN BARU SUNGAI BULOH,1030001609
10,SELANGOR,08,PETALING,42,BANDAR DAMANSARA,1030001727
10,SELANGOR,08,PETALING,79,PEKAN DESA PUCHONG,1030000473
10,SELANGOR,09,GOMBAK,45,BANDAR KEPONG,1030001743
10,SELANGOR,09,GOMBAK,76,PEKAN SUNGAI BULOH,1030001924
10,SELANGOR,08,PETALING,90,PEKAN PUCHONG PERDANA,1030000475
10,SELANGOR,06,ULU LANGAT,47,BANDAR BARU BANGI,1030001925
10,SELANGOR,08,PETALING,92,PEKAN SUBANG JAYA,1030001635
10,SELANGOR,08,PETALING,48,BANDAR SUNWAY,1030000471
10,SELANGOR,08,PETALING,78,PEKAN COUNTRY HEIGHT,1030001634
10,SELANGOR,08,PETALING,47,BANDAR SUBANG JAYA,1030000470
10,SELANGOR,09,GOMBAK,77,PEKAN TEMPLER,1030001706
10,SELANGOR,10,SEPANG,41,BANDAR BARU BANGI,1030000481
10,SELANGOR,10,SEPANG,42,BANDAR BARU SALAK TINGGI,1030001644
10,SELANGOR,10,SEPANG,43,BANDAR LAPANGAN TERBANG ANTARABANGSA SEPANG,1030000482
10,SELANGOR,10,SEPANG,44,BANDAR SUNGAI MERAB,1030001643
10,SELANGOR,10,SEPANG,70,PEKAN DENGKIL,1030001641
10,SELANGOR,10,SEPANG,71,PEKAN SALAK,1030000630
10,SELANGOR,10,SEPANG,74,PEKAN BATU 1 SEPANG,1030000485
10,SELANGOR,09,GOMBAK,46,BANDAR KUNDANG,1030001718
10,SELANGOR,09,GOMBAK,48,BANDAR SUNGAI BULOH,1030001704
10,SELANGOR,09,GOMBAK,49,BANDAR SUNGAI PUSU,1030001744
10,SELANGOR,09,GOMBAK,72,PEKAN BATU 20,1030000477
10,SELANGOR,09,GOMBAK,73,PEKAN KUANG,1030001707
10,SELANGOR,09,GOMBAK,74,PEKAN MIMALAND,1030000478
10,SELANGOR,09,GOMBAK,75,PEKAN PENGKALAN KUNDANG,1030000479
10,SELANGOR,08,PETALING,45,BANDAR SAUJANA,1030001614
10,SELANGOR,08,PETALING,75,PEKAN SUNGAI BULOH,1030001705
10,SELANGOR,08,PETALING,77,PEKAN CEMPAKA,1030001728
10,SELANGOR,08,PETALING,80,PEKAN HICOM,1030001612
10,SELANGOR,08,PETALING,81,PEKAN KAYU ARA,1030001731
10,SELANGOR,08,PETALING,85,PEKAN BARU SUBANG,1030001722
10,SELANGOR,08,PETALING,88,PEKAN PENAGA,1030000474
10,SELANGOR,06,ULU LANGAT,93,PEKAN SUNGAI MAKAU,1030001697
10,SELANGOR,07,ULU SELANGOR,46,BANDAR BATANG KALI,1030000469
10,SELANGOR,07,ULU SELANGOR,49,BANDAR SUNGAI CHIK,1030001701
10,SELANGOR,07,ULU SELANGOR,71,PEKAN PERETAK,1030001698
10,SELANGOR,06,ULU LANGAT,85,PEKAN KAMPONG PASIR BATU 14 SEMENYIH,1030001559
10,SELANGOR,06,ULU LANGAT,86,PEKAN KAMPONG SUNGAI TANGKAS,1030001649
10,SELANGOR,06,ULU LANGAT,87,PEKAN RUMAH MURAH SUNGAI LUI,1030000463
10,SELANGOR,06,ULU LANGAT,88,PEKAN SEMENYIH,1030001651
10,SELANGOR,06,ULU LANGAT,89,PEKAN SIMPANG BALAK,1030000464
10,SELANGOR,06,ULU LANGAT,90,PEKAN SRI NANDING,1030001693
10,SELANGOR,06,ULU LANGAT,91,PEKAN SUNGAI KEMBONG BERANANG,1030001646
10,SELANGOR,06,ULU LANGAT,92,PEKAN SUNGAI LUI,1030000465
10,SELANGOR,06,ULU LANGAT,80,PEKAN BUKIT SUNGAI RAYA,1030000460
10,SELANGOR,06,ULU LANGAT,82,PEKAN DESA RAYA,1030000461
10,SELANGOR,06,ULU LANGAT,83,PEKAN DUSUN TUA ULU LANGAT,1030000462
10,SELANGOR,06,ULU LANGAT,84,PEKAN KAJANG,1030001694
10,SELANGOR,06,ULU LANGAT,46,BANDAR BALAKONG,1030000454
10,SELANGOR,06,ULU LANGAT,49,BANDAR BATU 18 SEMENYIH,1030001654
10,SELANGOR,06,ULU LANGAT,50,BANDAR BATU 26 BERANANG,1030000457
10,SELANGOR,06,ULU LANGAT,75,PEKAN TARUN,1030000492
10,SELANGOR,06,ULU LANGAT,77,PEKAN BATU 18 ULU LANGAT,1030000458
10,SELANGOR,06,ULU LANGAT,78,PEKAN BATU 23 SUNGAI LALANG,1030000459
10,SELANGOR,06,ULU LANGAT,79,PEKAN BATU 26 BERANANG,1030000414
10,SELANGOR,04,KUALA SELANGOR,84,PEKAN SUNGAI SEMBILANG,1030000440
10,SELANGOR,04,KUALA SELANGOR,85,PEKAN TAMAN PKNS,1030000411
10,SELANGOR,04,KUALA SELANGOR,86,PEKAN TAMBAK JAWA,1030001659
10,SELANGOR,05,SABAK BERNAM,70,PEKAN BAGAN TERAP,1030000441
10,SELANGOR,05,SABAK BERNAM,71,PEKAN PARIT ENAM,1030000442
10,SELANGOR,05,SABAK BERNAM,72,PEKAN PARIT SEMBILAN,1030000419
10,SELANGOR,05,SABAK BERNAM,74,PEKAN SIMPANG LIMA,1030000613
10,SELANGOR,05,SABAK BERNAM,77,PEKAN SUNGAI SEPINTAS,1030000446
10,SELANGOR,05,SABAK BERNAM,78,PEKAN BAGAN NAKHODA OMAR,1030000447
10,SELANGOR,05,SABAK BERNAM,79,PEKAN PARIT BARU,1030000448
10,SELANGOR,05,SABAK BERNAM,80,PEKAN PASIR PANJANG,1030001926
10,SELANGOR,05,SABAK BERNAM,81,PEKAN SEKINCHAN SITE A,1030000412
10,SELANGOR,05,SABAK BERNAM,82,PEKAN SUNGAI BESAR,1030000450
10,SELANGOR,05,SABAK BERNAM,83,PEKAN SUNGAI HAJI DORANI,1030000451
10,SELANGOR,06,ULU LANGAT,45,BANDAR COUNTRY HEIGHT,1030000453
10,SELANGOR,01,KLANG,70,PEKAN BUKIT KEMUNING,1030001611
10,SELANGOR,01,KLANG,75,PEKAN PANDAMARAN,1030000423
10,SELANGOR,02,KUALA LANGAT,42,BANDAR SIJANGKANG,1030000425
10,SELANGOR,02,KUALA LANGAT,79,PEKAN SIJANGKANG,1030000407
10,SELANGOR,04,KUALA SELANGOR,77,PEKAN SIMPANG TIGA,1030001658
10,SELANGOR,04,KUALA SELANGOR,79,PEKAN BUKIT BELIMBING,1030000437
10,SELANGOR,04,KUALA SELANGOR,80,PEKAN BUKIT TALANG,1030000438
10,SELANGOR,04,KUALA SELANGOR,82,PEKAN PARIT MAHANG,1030000410
10,SELANGOR,04,KUALA SELANGOR,83,PEKAN SIMPANG TIGA IJOK,1030000439
10,SELANGOR,07,ULU SELANGOR,12,SUNGAI GUMUT,1030001715
10,SELANGOR,07,ULU SELANGOR,13,SUNGAI TINGGI,1030001699
10,SELANGOR,08,PETALING,01,BUKIT RAJA,1030001656
10,SELANGOR,09,GOMBAK,03,RAWANG,1030001720
10,SELANGOR,10,SEPANG,02,LABU,1030001927
10,SELANGOR,02,KUALA LANGAT,06,TANJONG DUA BELAS,1030001657
10,SELANGOR,08,PETALING,04,SUNGAI BULOH,1030001730
10,SELANGOR,07,ULU SELANGOR,02,BULOH TELOR,1030001712
10,SELANGOR,07,ULU SELANGOR,03,AMPANG PECHAH,1030001711
10,SELANGOR,07,ULU SELANGOR,05,ULU YAM,1030001709
10,SELANGOR,07,ULU SELANGOR,06,KALUMPANG,1030001716
10,SELANGOR,07,ULU SELANGOR,08,KUALA KALUMPANG,1030000466
10,SELANGOR,04,KUALA SELANGOR,05,IJOK,1030001667
10,SELANGOR,04,KUALA SELANGOR,08,PASANGAN,1030000408
10,SELANGOR,02,KUALA LANGAT,01,BANDAR,1030001928
10,SELANGOR,04,KUALA SELANGOR,10,BESTARI JAYA,1030001665
10,SELANGOR,04,KUALA SELANGOR,04,ULU TINGGI,1030000434
11,TERENGGANU,01,BESUT,08,KAMPUNG RAJA,1030000675
11,TERENGGANU,01,BESUT,10,KERANDANG,1030000676
11,TERENGGANU,01,BESUT,12,KUBANG BEMBAN,1030001060
11,TERENGGANU,01,BESUT,13,LUBUK KAWAH,1030000678
11,TERENGGANU,01,BESUT,15,PASIR AKAR,1030000679
11,TERENGGANU,01,BESUT,70,PEKAN JERTIH,1030000680
11,TERENGGANU,02,DUNGUN,02,BESUL,1030000682
11,TERENGGANU,02,DUNGUN,03,HULU PAKA,1030000683
11,TERENGGANU,02,DUNGUN,05,JERANGAU,1030000684
11,TERENGGANU,02,DUNGUN,08,KUMPAL,1030000685
11,TERENGGANU,04,KUALA TERENGGANU,06,BUKIT BESAR,1030000687
11,TERENGGANU,04,KUALA TERENGGANU,11,GELUGUR RAJA,1030000688
11,TERENGGANU,04,KUALA TERENGGANU,17,LOSONG,1030000689
11,TERENGGANU,05,HULU TERENGGANU,01,HULU BERANG,1030000690
11,TERENGGANU,05,HULU TERENGGANU,08,TANGGUL,1030000691
11,TERENGGANU,06,MARANG,06,BUKIT PAYUNG,1030000692
11,TERENGGANU,01,BESUT,71,PEKAN KAMPUNG RAJA,1030000694
11,TERENGGANU,02,DUNGUN,10,RASAU,1030000695
11,TERENGGANU,03,KEMAMAN,03,BINJAI,1030001115
11,TERENGGANU,03,KEMAMAN,05,HULU CUKAI,1030000697
11,TERENGGANU,03,KEMAMAN,10,PASIR SEMUT,1030000698
11,TERENGGANU,03,KEMAMAN,40,BANDAR CUKAI,1030000699
11,TERENGGANU,03,KEMAMAN,70,PEKAN AIR JERNIH,1030000700
11,TERENGGANU,04,KUALA TERENGGANU,02,ATAS TOL,1030000701
11,TERENGGANU,04,KUALA TERENGGANU,08,CABANG TIGA,1030000703
11,TERENGGANU,04,KUALA TERENGGANU,10,GELUGUR KEDAI,1030000704
11,TERENGGANU,04,KUALA TERENGGANU,13,KEPUNG,1030000705
11,TERENGGANU,04,KUALA TERENGGANU,16,KUBANG PARIT,1030000707
11,TERENGGANU,04,KUALA TERENGGANU,20,PALUH,1030000709
11,TERENGGANU,04,KUALA TERENGGANU,21,PENGADANG BULUH,1030000710
11,TERENGGANU,04,KUALA TERENGGANU,24,RENGAS,1030000711
11,TERENGGANU,04,KUALA TERENGGANU,25,SERADA,1030000712
11,TERENGGANU,04,KUALA TERENGGANU,71,PEKAN CABANG TIGA,1030000714
11,TERENGGANU,05,HULU TERENGGANU,02,HULU TELEMUNG,1030000715
11,TERENGGANU,05,HULU TERENGGANU,04,JENAGUR,1030000716
11,TERENGGANU,05,HULU TERENGGANU,05,KUALA BERANG,1030000717
11,TERENGGANU,05,HULU TERENGGANU,06,KUALA TELEMUNG,1030000718
11,TERENGGANU,05,HULU TERENGGANU,07,PENGHULU DIMAN,1030000719
11,TERENGGANU,05,HULU TERENGGANU,09,TERSAT,1030000720
11,TERENGGANU,05,HULU TERENGGANU,70,PEKAN KUALA BERANG,1030000721
11,TERENGGANU,06,MARANG,01,JERUNG,1030000722
11,TERENGGANU,06,MARANG,05,ALUR LIMBAT,1030000723
11,TERENGGANU,06,MARANG,71,PEKAN BUKIT PAYUNG,1030000724
11,TERENGGANU,01,BESUT,01,BUKIT KENAK,1030000730
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,66,BANDAR BAHARU SUNGAI BESI,1030001288
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,70,PEKAN BATU,1030001349
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,72,PEKAN KEPONG,1030001291
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,73,PEKAN KUALA PAUH,1030001292
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,74,PEKAN PETALING,1030001930
14,WILAYAH PERSEKUTUAN KUALA LUMPUR,01,KUALA LUMPUR,75,PEKAN SALAK SOUTH,1030001294
04,MELAKA,01,MELAKA TENGAH,07,BUKIT BARU,1030000087
04,MELAKA,01,MELAKA TENGAH,08,BUKIT KATIL,1030000088
04,MELAKA,01,MELAKA TENGAH,09,BUKIT LINTANG,1030000089
04,MELAKA,01,MELAKA TENGAH,17,KLEBANG KECHIL,1030001595
04,MELAKA,01,MELAKA TENGAH,02,AYER MOLEK,1030000092
04,MELAKA,01,MELAKA TENGAH,24,SEMABOK,1030000093
04,MELAKA,01,MELAKA TENGAH,70,PEKAN AYER MOLEK,1030000094
04,MELAKA,02,JASIN,01,AYER PANAS,1030000096
04,MELAKA,02,JASIN,06,CHOHONG,1030000099
04,MELAKA,02,JASIN,16,SEMUJOK,1030000101
04,MELAKA,02,JASIN,75,PEKAN NYALAS,1030000102
04,MELAKA,03,ALOR GAJAH,03,BERINGIN,1030000103
04,MELAKA,03,ALOR GAJAH,05,DURIAN TUNGGAL,1030001600
04,MELAKA,03,ALOR GAJAH,16,PADANG SEBANG,1030000104
04,MELAKA,03,ALOR GAJAH,18,PEGOH,1030000105
04,MELAKA,03,ALOR GAJAH,27,SUNGEI PETAI,1030000107
04,MELAKA,03,ALOR GAJAH,30,TANJONG RIMAU,1030000110
04,MELAKA,03,ALOR GAJAH,40,BANDAR ALOR GAJAH,1030000112
04,MELAKA,02,JASIN,12,RIM,1030000115
04,MELAKA,03,ALOR GAJAH,01,AYER PA' ABAS,1030000117
04,MELAKA,03,ALOR GAJAH,02,BELIMBING,1030001931
04,MELAKA,03,ALOR GAJAH,06,GADEK,1030000120
04,MELAKA,03,ALOR GAJAH,07,KELEMAK,1030000121
04,MELAKA,03,ALOR GAJAH,11,LENDU,1030000122
04,MELAKA,03,ALOR GAJAH,12,MACHAP,1030000123
04,MELAKA,03,ALOR GAJAH,14,MALAKA PINDAH,1030000124
04,MELAKA,03,ALOR GAJAH,15,MELEKEK,1030000125
04,MELAKA,03,ALOR GAJAH,17,PARIT MELANA,1030000126
04,MELAKA,03,ALOR GAJAH,22,REMBIA,1030000129
04,MELAKA,03,ALOR GAJAH,26,SUNGEI BULOH,1030000131
04,MELAKA,01,MELAKA TENGAH,03,BACHANG,1030000132
04,MELAKA,01,MELAKA TENGAH,04,BALAI PANJANG,1030000133
04,MELAKA,01,MELAKA TENGAH,06,BERTAM,1030000134
04,MELAKA,01,MELAKA TENGAH,10,BUKIT PIATU,1030000135
04,MELAKA,01,MELAKA TENGAH,11,BUKIT RAMBAI,1030000136
04,MELAKA,01,MELAKA TENGAH,12,CHENG,1030000137
04,MELAKA,01,MELAKA TENGAH,14,UJONG PASIR,1030000138
04,MELAKA,01,MELAKA TENGAH,16,KLEBANG BESAR,1030000139
04,MELAKA,01,MELAKA TENGAH,18,KRUBONG,1030000140
04,MELAKA,01,MELAKA TENGAH,19,PADANG SEMABOK,1030000141
04,MELAKA,01,MELAKA TENGAH,21,PAYA RUMPUT,1030000142
04,MELAKA,02,JASIN,08,JUS,1030000143
04,MELAKA,01,MELAKA TENGAH,28,TANJONG MINYAK,1030000144
04,MELAKA,03,ALOR GAJAH,70,PEKAN DURIAN TUNGGAL,1030001599
04,MELAKA,03,ALOR GAJAH,71,PEKAN KUALA SG.BARU,1030000147
04,MELAKA,03,ALOR GAJAH,73,PEKAN REMBIA,1030000149
04,MELAKA,01,MELAKA TENGAH,40,BANDAR BUKIT BARU,1030000150
04,MELAKA,01,MELAKA TENGAH,22,PRINGGIT,1030000151
04,MELAKA,02,JASIN,09,KESANG,1030001932
04,MELAKA,02,JASIN,03,BUKIT SENGGEH,1030000153
04,MELAKA,01,MELAKA TENGAH,72,PEKAN BUKIT RAMBAI,1030000154
04,MELAKA,01,MELAKA TENGAH,73,PEKAN KANDANG,1030000155
04,MELAKA,01,MELAKA TENGAH,75,PEKAN PAYA RUMPUT,1030000156
04,MELAKA,01,MELAKA TENGAH,76,PEKAN SUNGEI UDANG,1030000157
04,MELAKA,01,MELAKA TENGAH,77,PEKAN TANGGA BATU,1030000158
04,MELAKA,02,JASIN,07,JASIN,1030000159
04,MELAKA,02,JASIN,40,BANDAR JASIN,1030000160
04,MELAKA,02,JASIN,41,BANDAR MERLIMAU,1030000161
