postcode_id,state_id,locality_id,postcode,city,state
1127,10,2746,40150,SHAH ALAM,SELANGOR
1128,10,2746,40160,SHAH ALAM,SELANGOR
1129,10,2746,40169,SHAH ALAM,SELANGOR
1130,10,2746,40170,SHAH ALAM,SELANGOR
1131,10,2746,40179,SHAH ALAM,SELANGOR
1132,10,2746,40200,SHAH ALAM,SELANGOR
1133,10,2746,40250,SHAH ALAM,SELANGOR
1134,10,2746,40300,SHAH ALAM,SELANGOR
1135,10,2746,40350,SHAH ALAM,SELANGOR
1136,10,2746,40400,SHAH ALAM,SELANGOR
1137,10,2746,40409,SHAH ALAM,SELANGOR
1138,10,2746,40410,SHAH ALAM,SELANGOR
1139,10,2746,40440,SHAH ALAM,SELANGOR
1140,10,2746,40450,SHAH ALAM,SELANGOR
1141,10,2746,40460,SHAH ALAM,SELANGOR
1142,10,2746,40470,SHAH ALAM,SELANGOR
1143,10,2746,40490,SHAH ALAM,SELANGOR
1144,10,2746,40500,SHAH ALAM,SELANGOR
1145,10,2746,40502,SHAH ALAM,SELANGOR
1146,10,2746,40503,SHAH ALAM,SELANGOR
1147,10,2746,40505,SHAH ALAM,SELANGOR
1148,10,2746,40512,SHAH ALAM,SELANGOR
1149,10,2746,40517,SHAH ALAM,SELANGOR
1150,10,2746,40520,SHAH ALAM,SELANGOR
1151,10,2746,40529,SHAH ALAM,SELANGOR
1152,10,2746,40542,SHAH ALAM,SELANGOR
1153,10,2746,40548,SHAH ALAM,SELANGOR
1154,10,2746,40550,SHAH ALAM,SELANGOR
1155,10,2746,40551,SHAH ALAM,SELANGOR
1156,10,2746,40560,SHAH ALAM,SELANGOR
1157,10,2746,40564,SHAH ALAM,SELANGOR
1158,10,2746,40570,SHAH ALAM,SELANGOR
1159,10,2746,40572,SHAH ALAM,SELANGOR
1160,10,2746,40576,SHAH ALAM,SELANGOR
1161,10,2746,40578,SHAH ALAM,SELANGOR
1162,10,2746,40582,SHAH ALAM,SELANGOR
1163,10,2746,40590,SHAH ALAM,SELANGOR
1164,10,2746,40592,SHAH ALAM,SELANGOR
1165,10,2746,40594,SHAH ALAM,SELANGOR
1166,10,2746,40596,SHAH ALAM,SELANGOR
1167,10,2746,40598,SHAH ALAM,SELANGOR
1168,10,2746,40600,SHAH ALAM,SELANGOR
1169,10,2746,40604,SHAH ALAM,SELANGOR
1170,10,2746,40607,SHAH ALAM,SELANGOR
1171,10,2746,40608,SHAH ALAM,SELANGOR
1172,10,2746,40610,SHAH ALAM,SELANGOR
1173,10,2746,40612,SHAH ALAM,SELANGOR
1174,10,2746,40620,SHAH ALAM,SELANGOR
1175,10,2746,40622,SHAH ALAM,SELANGOR
1176,10,2746,40626,SHAH ALAM,SELANGOR
1177,10,2746,40630,SHAH ALAM,SELANGOR
1178,10,2746,40632,SHAH ALAM,SELANGOR
1179,10,2746,40646,SHAH ALAM,SELANGOR
1180,10,2746,40648,SHAH ALAM,SELANGOR
1181,10,2746,40650,SHAH ALAM,SELANGOR
1182,10,2746,40660,SHAH ALAM,SELANGOR
1183,10,2746,40664,SHAH ALAM,SELANGOR
1184,10,2746,40670,SHAH ALAM,SELANGOR
1185,10,2746,40672,SHAH ALAM,SELANGOR
1186,10,2746,40673,SHAH ALAM,SELANGOR
1187,10,2746,40674,SHAH ALAM,SELANGOR
1188,10,2746,40675,SHAH ALAM,SELANGOR
1189,10,2746,40676,SHAH ALAM,SELANGOR
1190,10,2746,40680,SHAH ALAM,SELANGOR
1191,10,2746,40690,SHAH ALAM,SELANGOR
1192,10,2746,40700,SHAH ALAM,SELANGOR
1193,10,2746,40702,SHAH ALAM,SELANGOR
1194,10,2746,40704,SHAH ALAM,SELANGOR
1195,10,2746,40706,SHAH ALAM,SELANGOR
1196,10,2746,40708,SHAH ALAM,SELANGOR
1197,10,2746,40710,SHAH ALAM,SELANGOR
1198,10,2746,40712,SHAH ALAM,SELANGOR
1199,10,2746,40714,SHAH ALAM,SELANGOR
1200,10,2746,40716,SHAH ALAM,SELANGOR
1201,10,2746,40718,SHAH ALAM,SELANGOR
1202,10,2746,40720,SHAH ALAM,SELANGOR
1203,10,2746,40722,SHAH ALAM,SELANGOR
1204,10,2746,40724,SHAH ALAM,SELANGOR
1205,10,2746,40726,SHAH ALAM,SELANGOR
1206,10,2746,40728,SHAH ALAM,SELANGOR
1207,10,2746,40730,SHAH ALAM,SELANGOR
1208,10,2746,40732,SHAH ALAM,SELANGOR
1209,10,2746,40800,SHAH ALAM,SELANGOR
1210,10,2746,40802,SHAH ALAM,SELANGOR
1211,10,2746,40804,SHAH ALAM,SELANGOR
1212,10,2746,40806,SHAH ALAM,SELANGOR
1213,10,2746,40808,SHAH ALAM,SELANGOR
1214,10,2746,40810,SHAH ALAM,SELANGOR
1215,10,2746,40900,SHAH ALAM,SELANGOR
1216,10,2746,40912,SHAH ALAM,SELANGOR
1217,10,2746,40915,SHAH ALAM,SELANGOR
1218,10,2746,40990,SHAH ALAM,SELANGOR
1219,10,2567,41000,KLANG,SELANGOR
1220,10,2567,41050,KLANG,SELANGOR
1221,10,2567,41070,KLANG,SELANGOR
1222,10,2567,41100,KLANG,SELANGOR
1223,10,2567,41150,KLANG,SELANGOR
1224,10,2567,41160,KLANG,SELANGOR
1225,10,2567,41200,KLANG,SELANGOR
1226,10,2567,41205,KLANG,SELANGOR
1227,10,2567,41250,KLANG,SELANGOR
1228,10,2567,41299,KLANG,SELANGOR
1229,10,2567,41300,KLANG,SELANGOR
1230,10,2567,41301,KLANG,SELANGOR
1231,10,2567,41400,KLANG,SELANGOR
1232,10,2567,41500,KLANG,SELANGOR
1233,10,2567,41506,KLANG,SELANGOR
1234,10,2567,41560,KLANG,SELANGOR
1235,10,2567,41586,KLANG,SELANGOR
1236,10,2567,41600,KLANG,SELANGOR
1237,10,2567,41670,KLANG,SELANGOR
1238,10,2567,41672,KLANG,SELANGOR
1239,10,2567,41700,KLANG,SELANGOR
1240,10,2567,41710,KLANG,SELANGOR
1241,10,2567,41720,KLANG,SELANGOR
1242,10,2567,41730,KLANG,SELANGOR
1243,10,2567,41750,KLANG,SELANGOR
1244,10,2567,41780,KLANG,SELANGOR
1245,10,2567,41900,KLANG,SELANGOR
1246,10,2567,41902,KLANG,SELANGOR
1247,10,2567,41904,KLANG,SELANGOR
1248,10,2567,41906,KLANG,SELANGOR
1249,10,2567,41908,KLANG,SELANGOR
1250,10,2567,41910,KLANG,SELANGOR
1251,10,2567,41912,KLANG,SELANGOR
1252,10,2567,41914,KLANG,SELANGOR
1253,10,2567,41916,KLANG,SELANGOR
1254,10,2567,41918,KLANG,SELANGOR
1255,10,2567,41990,KLANG,SELANGOR
1256,10,2711,42000,PELABUHAN KLANG,SELANGOR
1257,10,2711,42007,PELABUHAN KLANG,SELANGOR
1258,10,2711,42008,PELABUHAN KLANG,SELANGOR
1259,10,2711,42009,PELABUHAN KLANG,SELANGOR
1260,10,2567,42100,KLANG,SELANGOR
1261,10,2567,42150,KLANG,SELANGOR
1262,10,2562,42200,KAPAR,SELANGOR
1263,10,2562,42209,KAPAR,SELANGOR
1264,10,2479,42300,BANDAR PUNCAK ALAM,SELANGOR
1265,10,2778,42425,TELOK PANGLIMA GARANG,SELANGOR
1266,10,2746,42450,SHAH ALAM,SELANGOR
1267,10,2778,42500,TELOK PANGLIMA GARANG,SELANGOR
1268,10,2778,42507,TELOK PANGLIMA GARANG,SELANGOR
1269,10,2778,42509,TELOK PANGLIMA GARANG,SELANGOR
1270,10,2547,42600,JENJAROM,SELANGOR
1271,10,2547,42610,JENJAROM,SELANGOR
1272,10,2547,42619,JENJAROM,SELANGOR
1273,10,2510,42700,BANTING,SELANGOR
1274,10,2774,42800,TANJONG SEPAT,SELANGOR
1275,10,2721,42900,PULAU INDAH,SELANGOR
1276,10,2721,42907,PULAU INDAH,SELANGOR
1277,10,2721,42920,PULAU INDAH,SELANGOR
1278,10,2722,42940,PULAU KETAM,SELANGOR
1279,10,2720,42960,PULAU CAREY,SELANGOR
1280,10,2720,42999,PULAU CAREY,SELANGOR
1281,10,2552,43000,KAJANG,SELANGOR
1282,10,2552,43007,KAJANG,SELANGOR
1283,10,2552,43009,KAJANG,SELANGOR
1284,10,2542,43100,HULU LANGAT,SELANGOR
1285,10,2532,43200,CHERAS,SELANGOR
1286,10,2532,43207,CHERAS,SELANGOR
1287,10,2743,43300,SERI KEMBANGAN,SELANGOR
1288,10,2743,43399,SERI KEMBANGAN,SELANGOR
1289,10,2741,43400,SERDANG,SELANGOR
1290,10,2739,43500,SEMENYIH,SELANGOR
1291,10,2552,43558,KAJANG,SELANGOR
1292,10,2508,43600,BANGI,SELANGOR
1293,10,2450,43650,BANDAR BARU BANGI,SELANGOR
1294,10,2520,43700,BERANANG,SELANGOR
1295,10,2520,43701,BERANANG,SELANGOR
1296,10,2535,43800,DENGKIL,SELANGOR
1297,10,2535,43807,DENGKIL,SELANGOR
1298,10,2740,43900,SEPANG,SELANGOR
1299,10,2765,43950,SUNGAI PELEK,SELANGOR
1300,10,2765,43999,SUNGAI PELEK,SELANGOR
1301,10,2577,44000,KUALA KUBU BARU,SELANGOR
1302,10,2577,44010,KUALA KUBU BARU,SELANGOR
1303,10,2577,44020,KUALA KUBU BARU,SELANGOR
1304,10,,44100,KERLING,SELANGOR
1305,10,2577,44110,KUALA KUBU BARU,SELANGOR
1306,10,2727,44200,RASA,SELANGOR
1307,10,2513,44300,BATANG KALI,SELANGOR
1308,10,2513,44309,BATANG KALI,SELANGOR
1309,10,2513,44330,BATANG KALI,SELANGOR
1310,10,2581,45000,KUALA SELANGOR,SELANGOR
1311,10,2581,45010,KUALA SELANGOR,SELANGOR
1312,10,2758,45100,SUNGAI AYER TAWAR,SELANGOR
1313,10,2730,45200,SABAK BERNAM,SELANGOR
1314,10,2730,45207,SABAK BERNAM,SELANGOR
1315,10,2730,45209,SABAK BERNAM,SELANGOR
1316,10,2759,45300,SUNGAI BESAR,SELANGOR
1317,10,2733,45400,SEKINCHAN,SELANGOR
1318,10,2773,45500,TANJONG KARANG,SELANGOR
1319,10,2512,45600,BATANG BERJUNTAI,SELANGOR
1320,10,2512,45607,BATANG BERJUNTAI,SELANGOR
1321,10,2512,45609,BATANG BERJUNTAI,SELANGOR
1322,10,2512,45620,BATANG BERJUNTAI,SELANGOR
1323,10,2512,45630,BATANG BERJUNTAI,SELANGOR
1324,10,2529,45700,BUKIT ROTAN,SELANGOR
1325,10,2548,45800,JERAM,SELANGOR
1326,10,2716,46000,PETALING JAYA,SELANGOR
1327,10,2716,46040,PETALING JAYA,SELANGOR
1328,10,2716,46050,PETALING JAYA,SELANGOR
1329,10,2716,46080,PETALING JAYA,SELANGOR
1330,10,2716,46100,PETALING JAYA,SELANGOR
1331,10,2716,46150,PETALING JAYA,SELANGOR
1332,10,2716,46160,PETALING JAYA,SELANGOR
1333,10,2716,46200,PETALING JAYA,SELANGOR
1334,10,2716,46300,PETALING JAYA,SELANGOR
1335,10,2716,46350,PETALING JAYA,SELANGOR
1336,10,2716,46400,PETALING JAYA,SELANGOR
1337,10,2716,46460,PETALING JAYA,SELANGOR
1338,10,2716,46500,PETALING JAYA,SELANGOR
1339,10,2716,46505,PETALING JAYA,SELANGOR
1340,10,2716,46506,PETALING JAYA,SELANGOR
1341,10,2716,46510,PETALING JAYA,SELANGOR
1342,10,2716,46547,PETALING JAYA,SELANGOR
1343,10,2716,46549,PETALING JAYA,SELANGOR
1344,10,2716,46551,PETALING JAYA,SELANGOR
1345,10,2716,46564,PETALING JAYA,SELANGOR
1346,10,2716,46582,PETALING JAYA,SELANGOR
1347,10,2716,46598,PETALING JAYA,SELANGOR
1348,10,2716,46662,PETALING JAYA,SELANGOR
1349,10,2716,46667,PETALING JAYA,SELANGOR
1350,10,2716,46668,PETALING JAYA,SELANGOR
1351,10,2716,46672,PETALING JAYA,SELANGOR
1352,10,2716,46675,PETALING JAYA,SELANGOR
1353,10,2716,46692,PETALING JAYA,SELANGOR
1354,10,2716,46700,PETALING JAYA,SELANGOR
1355,10,2716,46710,PETALING JAYA,SELANGOR
1356,10,2716,46720,PETALING JAYA,SELANGOR
1357,10,2716,46730,PETALING JAYA,SELANGOR
1358,10,2716,46740,PETALING JAYA,SELANGOR
1359,10,2716,46750,PETALING JAYA,SELANGOR
1360,10,2716,46760,PETALING JAYA,SELANGOR
1361,10,2716,46770,PETALING JAYA,SELANGOR
1362,10,2716,46780,PETALING JAYA,SELANGOR
1363,10,2716,46781,PETALING JAYA,SELANGOR
1364,10,2716,46782,PETALING JAYA,SELANGOR
1365,10,2716,46783,PETALING JAYA,SELANGOR
1366,10,2716,46784,PETALING JAYA,SELANGOR
1367,10,2716,46785,PETALING JAYA,SELANGOR
1368,10,2716,46786,PETALING JAYA,SELANGOR
1369,10,2716,46787,PETALING JAYA,SELANGOR
1370,10,2716,46788,PETALING JAYA,SELANGOR
1371,10,2716,46789,PETALING JAYA,SELANGOR
1372,10,2716,46790,PETALING JAYA,SELANGOR
1373,10,2716,46791,PETALING JAYA,SELANGOR
1374,10,2716,46792,PETALING JAYA,SELANGOR
1375,10,2716,46793,PETALING JAYA,SELANGOR
1376,10,2716,46794,PETALING JAYA,SELANGOR
1377,10,2716,46795,PETALING JAYA,SELANGOR
1378,10,2716,46796,PETALING JAYA,SELANGOR
1379,10,2716,46797,PETALING JAYA,SELANGOR
1380,10,2716,46798,PETALING JAYA,SELANGOR
1381,10,2716,46799,PETALING JAYA,SELANGOR
1382,10,2716,46800,PETALING JAYA,SELANGOR
1383,10,2716,46801,PETALING JAYA,SELANGOR
1384,10,2716,46802,PETALING JAYA,SELANGOR
1385,10,2716,46803,PETALING JAYA,SELANGOR
1386,10,2716,46804,PETALING JAYA,SELANGOR
1387,10,2716,46805,PETALING JAYA,SELANGOR
1388,10,2716,46806,PETALING JAYA,SELANGOR
1389,10,2716,46860,PETALING JAYA,SELANGOR
1390,10,2716,46870,PETALING JAYA,SELANGOR
1391,10,2716,46960,PETALING JAYA,SELANGOR
1392,10,2716,46962,PETALING JAYA,SELANGOR
1393,10,2716,46964,PETALING JAYA,SELANGOR
1394,10,2716,46966,PETALING JAYA,SELANGOR
1395,10,2716,46968,PETALING JAYA,SELANGOR
1396,10,2716,46970,PETALING JAYA,SELANGOR
1397,10,2716,46972,PETALING JAYA,SELANGOR
1398,10,2716,46974,PETALING JAYA,SELANGOR
1399,10,2716,46976,PETALING JAYA,SELANGOR
1400,10,2716,46978,PETALING JAYA,SELANGOR
1401,10,2716,46990,PETALING JAYA,SELANGOR
1402,10,2760,47000,SUNGAI BULOH,SELANGOR
1403,10,2760,47020,SUNGAI BULOH,SELANGOR
1404,10,2760,47031,SUNGAI BULOH,SELANGOR
1405,10,2719,47100,PUCHONG,SELANGOR
1406,10,2719,47110,PUCHONG,SELANGOR
1407,10,2719,47120,PUCHONG,SELANGOR
1408,10,2719,47130,PUCHONG,SELANGOR
1409,10,2719,47140,PUCHONG,SELANGOR
1410,10,2719,47150,PUCHONG,SELANGOR
1411,10,2719,47160,PUCHONG,SELANGOR
1412,10,2719,47170,PUCHONG,SELANGOR
1413,10,2719,47180,PUCHONG,SELANGOR
1414,10,2719,47190,PUCHONG,SELANGOR
1415,10,2754,47200,SUBANG AIRPORT,SELANGOR
1416,10,2754,47210,SUBANG AIRPORT,SELANGOR
1417,10,2716,47300,PETALING JAYA,SELANGOR
1418,10,2716,47301,PETALING JAYA,SELANGOR
1419,10,2716,47304,PETALING JAYA,SELANGOR
1420,10,2716,47307,PETALING JAYA,SELANGOR
1421,10,2716,47308,PETALING JAYA,SELANGOR
1422,10,2716,47309,PETALING JAYA,SELANGOR
1423,10,2716,47310,PETALING JAYA,SELANGOR
1424,10,2716,47400,PETALING JAYA,SELANGOR
1425,10,2716,47410,PETALING JAYA,SELANGOR
1426,10,2716,47430,PETALING JAYA,SELANGOR
1427,10,2755,47500,SUBANG JAYA,SELANGOR
1428,10,2755,47507,SUBANG JAYA,SELANGOR
1429,10,2755,47510,SUBANG JAYA,SELANGOR
1430,10,2755,47600,SUBANG JAYA,SELANGOR
1431,10,2755,47601,SUBANG JAYA,SELANGOR
1432,10,2755,47610,SUBANG JAYA,SELANGOR
1433,10,2755,47618,SUBANG JAYA,SELANGOR
1434,10,2755,47620,SUBANG JAYA,SELANGOR
1435,10,2755,47630,SUBANG JAYA,SELANGOR
1436,10,2755,47640,SUBANG JAYA,SELANGOR
1437,10,2755,47650,SUBANG JAYA,SELANGOR
1438,10,2716,47800,PETALING JAYA,SELANGOR
1439,10,2716,47801,PETALING JAYA,SELANGOR
1440,10,2716,47810,PETALING JAYA,SELANGOR
1441,10,2716,47820,PETALING JAYA,SELANGOR
1442,10,2716,47829,PETALING JAYA,SELANGOR
1443,10,2716,47830,PETALING JAYA,SELANGOR
1444,10,2716,47850,PETALING JAYA,SELANGOR
1445,10,2728,48000,RAWANG,SELANGOR
1446,10,2728,48009,RAWANG,SELANGOR
1447,10,2728,48010,RAWANG,SELANGOR
1448,10,2728,48020,RAWANG,SELANGOR
1449,10,2728,48050,RAWANG,SELANGOR
1450,10,2728,48100,RAWANG,SELANGOR
1451,10,2742,48200,SERENDAH,SELANGOR
1452,10,2742,48250,SERENDAH,SELANGOR
1453,10,2728,48300,RAWANG,SELANGOR
1454,10,2728,48302,RAWANG,SELANGOR
1455,6,1498,49000,BUKIT FRASER,PAHANG
1456,,3066,50000,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1457,,3066,50050,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1458,,3066,50088,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1459,,3066,50100,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1460,,3066,50150,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1461,,3066,50200,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1462,,3066,50250,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1463,,3066,50300,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1464,,3066,50350,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1465,,3066,50400,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1466,,3066,50420,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1467,,3066,50450,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1468,,3066,50460,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1469,,3066,50470,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1470,,3066,50480,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1471,,3066,50489,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1472,,3066,50490,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1473,,3066,50500,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1474,,3066,50502,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1475,,3066,50504,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1476,,3066,50505,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1477,,3066,50506,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1478,,3066,50507,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1479,,3066,50508,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1480,,3066,50512,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1481,,3066,50514,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1482,,3066,50515,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1483,,3066,50519,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1484,,3066,50528,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1485,,3066,50529,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1486,,3066,50530,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1487,,3066,50532,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1488,,3066,50534,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1489,,3066,50536,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1490,,3066,50538,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1491,,3066,50540,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1492,,3066,50544,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1493,,3066,50546,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1494,,3066,50548,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1495,,3066,50550,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1496,,3066,50551,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1497,,3066,50552,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1498,,3066,50554,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1499,,3066,50556,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1500,,3066,50560,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1501,,3066,50562,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1502,,3066,50564,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1503,,3066,50566,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1504,,3066,50568,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1505,,3066,50572,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1506,,3066,50576,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1507,,3066,50578,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1508,,3066,50580,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1509,,3066,50582,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1510,,3066,50586,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1511,,3066,50588,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1512,,3066,50590,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1513,,3066,50592,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1514,,3066,50594,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1515,,3066,50596,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1516,,3066,50598,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1517,,3066,50599,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1518,,3066,50600,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1519,,3066,50603,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1520,,3066,50604,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1521,,3066,50605,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1522,,3066,50608,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1523,,3066,50609,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1524,,3066,50610,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1525,,3066,50612,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1526,,3066,50614,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1527,,3066,50620,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1528,,3066,50621,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1529,,3066,50622,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1530,,3066,50623,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1531,,3066,50626,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1532,,3066,50630,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1533,,3066,50632,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1534,,3066,50634,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1535,,3066,50636,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1536,,3066,50638,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1537,,3066,50640,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1538,,3066,50642,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1539,,3066,50644,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1540,,3066,50646,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1541,,3066,50648,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1542,,3066,50650,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1543,,3066,50652,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1544,,3066,50653,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1545,,3066,50656,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1546,,3066,50658,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1547,,3066,50660,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1548,,3066,50661,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1549,,3066,50662,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1550,,3066,50664,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1551,,3066,50666,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1552,,3066,50668,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1553,,3066,50670,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1554,,3066,50672,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1555,,3066,50673,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1556,,3066,50674,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1557,,3066,50676,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1558,,3066,50677,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1559,,3066,50678,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1560,,3066,50680,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1561,,3066,50682,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1562,,3066,50684,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1563,,3066,50688,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
1564,,3066,50694,KUALA LUMPUR,WILAYAH PERSEKUTUAN KUALA LUMPUR
